Timestamp,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8
1751460493.086333,34,49,147,336,614,162,161,37
1751460493.1092446,37,52,151,314,626,174,162,40
1751460493.146146,40,55,173,386,680,202,131,38
1751460493.1690848,41,56,145,325,690,180,123,39
1751460493.206546,42,60,133,354,672,173,128,37
1751460493.2374637,41,88,153,346,664,162,123,37
1751460493.2664132,39,108,164,317,674,155,131,32
1751460493.2973125,41,110,162,289,679,163,142,34
1751460493.3262568,46,101,139,336,577,157,151,32
1751460493.3491735,49,85,130,317,565,156,122,37
1751460493.386699,67,104,134,337,441,133,99,37
1751460493.4086685,73,100,141,342,533,107,145,38
1751460493.454641,117,112,156,384,665,90,144,37
1751460493.4835656,341,85,139,369,608,101,137,52
1751460493.5065017,341,81,131,371,604,101,67,50
1751460493.5294142,342,67,124,304,540,96,91,50
1751460493.566314,135,65,145,340,564,107,122,42
1751460493.5893152,93,68,152,373,593,107,123,40
1751460493.6261845,82,81,190,345,464,107,130,48
1751460493.6571317,71,77,189,356,583,111,112,50
1751460493.6869743,63,86,174,343,659,94,105,44
1751460493.7089112,74,85,167,338,679,86,103,42
1751460493.7467837,72,80,140,327,706,111,91,38
1751460493.769276,74,83,151,276,735,119,91,38
1751460493.8061821,49,66,119,230,687,132,85,34
1751460493.8291223,49,62,105,233,723,109,103,33
1751460493.8520873,52,59,130,273,716,119,96,30
1751460493.888989,49,57,133,282,604,132,114,33
1751460493.9347055,43,55,125,306,689,143,103,32
1751460493.9636247,39,50,100,253,756,145,90,34
1751460493.987774,30,37,90,245,747,136,61,29
1751460494.0167286,31,36,87,187,656,137,95,30
1751460494.0559213,30,36,77,202,573,139,120,30
1751460494.0998027,27,35,80,176,610,124,140,35
1751460494.1308372,27,36,98,202,551,128,129,41
1751460494.1517816,30,39,121,233,557,133,129,43
1751460494.1887105,28,40,145,292,622,149,105,40
1751460494.2116222,25,41,140,273,609,153,98,38
1751460494.2565308,26,39,141,346,632,202,78,34
1751460494.2963984,30,45,125,345,556,278,98,38
1751460494.3313282,40,59,123,433,647,285,104,41
1751460494.3542693,39,66,136,394,655,284,111,41
1751460494.3841872,39,63,136,428,662,233,138,36
1751460494.408096,36,58,132,357,598,206,144,31
1751460494.4370477,33,57,147,374,637,195,151,33
1751460494.4679682,38,51,165,403,594,169,192,34
1751460494.4899092,45,51,163,371,696,190,192,41
1751460494.5198295,42,52,165,363,667,238,199,43
1751460494.5507472,38,42,118,375,733,294,186,44
1751460494.5716906,31,48,130,372,755,324,187,45
1751460494.6085918,37,54,129,427,753,411,243,40
1751460494.6327791,38,57,141,419,719,388,261,42
1751460494.6546888,41,58,158,409,738,409,237,44
1751460494.6906202,44,65,201,404,803,466,208,45
1751460494.729118,48,67,220,506,834,478,239,45
1751460494.7510853,54,81,248,529,801,501,238,48
1751460494.7891378,56,81,250,650,818,547,228,58
1751460494.811079,57,89,280,665,950,536,193,64
1751460494.848977,48,77,287,755,998,546,185,59
1751460494.871948,45,74,287,739,994,491,200,55
1751460494.9088447,41,59,231,651,817,410,174,46
1751460494.9317832,42,64,243,657,796,432,203,48
1751460494.9626744,39,61,176,523,730,343,214,49
1751460494.9915962,54,77,198,506,645,407,172,53
1751460495.014562,55,87,211,479,617,399,171,48
1751460495.051458,65,91,230,485,584,334,99,44
1751460495.075403,66,89,232,490,607,283,91,39
1751460495.1112761,64,101,188,409,585,205,66,39
1751460495.1342144,59,100,179,377,639,198,56,39
1751460495.1811204,64,111,167,381,697,147,50,45
1751460495.2101018,60,104,171,344,656,141,47,41
1751460495.2399943,68,110,195,353,688,143,48,43
1751460495.268917,64,101,205,364,638,134,42,35
1751460495.2918835,72,99,201,416,806,131,42,38
1751460495.3217475,67,107,210,447,818,210,73,45
1751460495.351715,71,111,177,445,830,220,141,47
1751460495.390638,71,114,168,401,828,217,160,51
1751460495.4115562,59,88,127,385,734,161,181,38
1751460495.4345214,53,75,111,352,724,173,173,35
1751460495.4574323,55,90,119,373,683,198,151,45
1751460495.4943426,55,92,145,408,773,288,142,47
1751460495.5309455,58,89,157,450,724,376,118,52
1751460495.5542011,50,77,145,476,712,373,154,44
1751460495.5993478,47,76,173,465,735,334,171,40
1751460495.6292932,48,73,167,371,700,208,153,35
1751460495.6532643,53,66,167,309,701,209,173,42
1751460495.6821535,55,59,172,294,683,235,163,44
1751460495.7110827,50,57,135,321,432,208,158,44
1751460495.7340138,44,53,128,319,615,209,159,46
1751460495.7709417,30,49,110,312,626,224,103,33
1751460495.7941825,29,46,106,327,636,212,125,27
1751460495.8310554,30,52,124,295,516,217,126,27
1751460495.854022,32,53,118,286,542,136,97,29
1751460495.8769321,32,52,123,309,539,166,116,30
1751460495.913834,41,70,138,294,566,195,133,43
1751460495.9376156,41,70,138,298,591,201,138,42
1751460495.9739003,42,70,135,322,540,208,126,41
1751460495.9968116,38,58,127,307,566,268,129,34
1751460496.04171,52,66,139,391,700,321,97,40
1751460496.0716102,59,78,176,430,731,361,101,44
1751460496.0940576,63,82,184,448,688,329,115,46
1751460496.1247628,69,91,193,408,625,304,119,46
1751460496.1536832,66,98,181,408,659,288,159,42
1751460496.1776183,69,128,191,393,652,307,179,48
1751460496.2135472,62,150,206,387,565,309,202,46
1751460496.2374823,61,152,215,397,558,351,191,44
1751460496.273415,53,118,203,327,497,358,157,40
1751460496.296801,52,88,182,352,559,351,109,39
1751460496.3197386,49,100,160,365,627,370,108,38
1751460496.356667,45,118,158,354,580,284,148,42
1751460496.4017756,45,124,148,408,551,226,153,43
1751460496.4316678,53,109,145,363,641,194,125,36
1751460496.4536383,52,116,131,325,637,170,106,32
1751460496.4846203,48,109,102,205,596,164,116,29
1751460496.5146828,45,108,106,201,637,122,122,31
1751460496.5375946,38,91,101,209,540,100,121,31
1751460496.5735214,46,79,118,270,693,98,62,31
1751460496.5976908,47,73,121,280,664,95,54,31
1751460496.6336212,54,60,100,282,661,92,39,28
1751460496.6575613,49,70,94,272,625,92,42,29
1751460496.679473,64,70,84,232,523,87,41,28
1751460496.71737,67,61,72,164,442,103,48,28
1751460496.7543023,65,53,113,313,585,117,97,26
1751460496.7772107,50,51,122,378,687,150,103,30
1751460496.81413,61,75,162,568,932,369,205,73
1751460496.8450468,63,78,199,600,913,380,206,76
1751460496.8749938,59,79,194,580,835,419,207,77
1751460496.9049947,45,65,220,619,725,399,195,62
1751460496.9269383,43,64,219,582,676,323,155,49
1751460496.9588525,42,58,183,550,823,293,150,45
1751460496.9877458,41,61,175,470,721,286,203,43
1751460497.0172338,40,63,135,432,771,311,190,41
1751460497.039171,36,63,135,424,663,303,185,41
1751460497.070061,37,70,132,425,597,291,195,42
1751460497.0995507,39,64,135,474,655,296,146,44
1751460497.1374207,33,57,122,427,701,265,136,38
1751460497.1593628,31,49,119,511,692,261,123,39
1751460497.182301,28,44,102,419,534,240,124,35
1751460497.2197258,35,60,138,590,560,238,93,39
1751460497.256615,37,62,146,542,572,255,146,43
1751460497.2795274,37,60,160,548,647,289,142,43
1751460497.3167052,43,68,179,490,733,313,157,51
1751460497.33964,43,71,179,514,748,353,162,50
1751460497.3775437,46,82,171,500,778,363,165,50
1751460497.3997695,38,69,157,485,666,351,152,40
1751460497.429237,38,67,165,485,697,311,145,40
1751460497.4597168,35,68,164,453,650,235,80,42
1751460497.4975824,34,61,161,407,677,228,75,42
1751460497.5195496,38,83,133,335,670,243,71,38
1751460497.5574212,40,108,147,409,703,225,52,33
1751460497.5803611,42,134,172,385,687,208,46,34
1751460497.6242425,35,125,164,407,596,152,45,30
1751460497.65516,39,127,167,293,516,137,45,32
1751460497.6761038,38,148,139,305,604,123,44,32
1751460497.707141,38,148,141,289,596,111,42,30
1751460497.7370293,36,235,196,313,699,107,39,29
1751460497.759995,40,275,224,309,722,100,43,30
1751460497.789323,46,264,243,302,604,94,40,28
1751460497.8194935,50,228,241,247,673,80,35,26
1751460497.8421545,54,211,233,238,618,86,35,28
1751460497.8800793,48,178,189,216,611,87,34,27
1751460497.9020214,46,175,185,238,589,87,34,27
1751460497.9399188,41,150,120,202,500,64,33,25
1751460497.9618657,47,116,114,167,465,53,29,27
1751460497.9997637,45,127,105,162,585,72,45,26
1751460498.0217347,43,149,112,178,549,72,45,26
1751460498.0666134,37,128,107,183,476,74,42,25
1751460498.0965047,34,117,96,185,400,54,34,26
1751460498.1204715,30,76,84,198,467,59,33,25
1751460498.1493907,26,69,87,212,498,61,35,27
1751460498.179196,32,63,89,273,463,76,37,29
1751460498.209142,28,54,114,277,434,79,37,27
1751460498.240032,32,54,130,260,355,82,43,25
1751460498.2619827,30,62,123,260,351,78,41,24
1751460498.2999032,32,65,107,251,492,87,38,22
1751460498.3218446,34,66,111,254,483,103,48,24
1751460498.3597112,33,64,111,313,630,119,47,25
1751460498.381653,35,70,126,343,594,126,47,27
1751460498.4195848,33,72,125,406,629,150,41,31
1751460498.4424906,35,70,129,397,531,158,42,32
1751460498.4791949,43,141,202,335,490,181,51,33
1751460498.5021915,50,144,231,389,446,191,49,34
1751460498.539063,57,158,236,428,660,188,59,37
1751460498.569222,58,147,232,441,680,201,65,36
1751460498.5993185,45,134,160,334,695,200,61,32
1751460498.6222277,41,129,160,304,569,181,58,32
1751460498.6591291,32,102,126,222,656,154,40,26
1751460498.6821022,32,111,113,222,759,143,47,29
1751460498.719967,35,110,103,234,713,141,40,31
1751460498.7419083,37,121,117,243,671,139,44,30
1751460498.7648745,39,128,122,287,761,121,44,32
1751460498.8027027,42,112,122,328,682,111,44,34
1751460498.8246443,42,106,114,336,750,122,48,33
1751460498.8475835,42,97,107,323,747,126,52,36
1751460498.884485,40,88,110,217,672,123,52,32
1751460498.9074235,31,73,90,180,625,104,45,27
1751460498.9293652,31,67,86,161,562,89,49,26
1751460498.9587917,24,53,78,192,535,133,44,28
1751460498.9893546,28,39,77,255,527,188,53,28
1751460499.011956,28,42,77,249,489,199,62,30
1751460499.0419009,29,47,108,400,600,228,108,29
1751460499.0646765,30,48,98,460,668,224,111,25
1751460499.0945961,26,46,97,436,666,190,114,25
1751460499.124846,25,49,81,434,669,189,136,27
1751460499.1477852,34,67,109,357,640,206,138,29
1751460499.1846867,39,79,150,337,603,199,143,35
1751460499.2066708,39,82,174,388,592,202,131,34
1751460499.23671,39,78,171,412,633,188,151,34
1751460499.2607384,36,66,165,449,666,268,145,38
1751460499.2896612,37,73,189,581,660,364,185,54
1751460499.3276074,40,82,234,616,689,449,269,62
1751460499.3725178,40,86,253,600,684,415,249,53
1751460499.4024067,47,96,332,634,798,408,323,64
1751460499.4243758,54,98,321,631,911,342,285,62
1751460499.454267,50,99,321,578,896,289,286,59
1751460499.4841874,48,99,285,509,858,305,315,57
1751460499.5220857,37,75,173,514,781,319,203,34
1751460499.5450258,35,71,162,473,735,303,192,33
1751460499.581956,36,69,152,436,717,236,120,30
1751460499.6048963,36,69,138,444,616,155,136,30
1751460499.6497447,34,76,120,358,655,186,146,34
1751460499.6866457,36,91,155,388,755,202,177,35
1751460499.7256756,37,102,146,313,636,196,167,38
1751460499.7475877,37,97,146,386,691,197,164,37
1751460499.7845025,38,118,125,357,524,180,113,35
1751460499.807308,38,125,140,364,553,199,111,33
1751460499.8441784,40,141,162,333,554,187,107,30
1751460499.874098,42,127,158,299,561,194,126,28
1751460499.9044034,42,125,163,329,658,195,163,24
1751460499.9273431,38,111,145,343,624,174,163,23
1751460499.97206,37,113,143,318,671,174,149,24
1751460500.0099592,33,105,142,332,671,172,73,24
1751460500.0468614,32,100,135,371,717,213,135,30
1751460500.0697994,31,93,169,392,660,218,140,33
1751460500.1087186,29,92,167,411,659,215,135,33
1751460500.1296396,29,101,157,366,622,178,108,29
1751460500.1595588,28,97,149,341,607,185,93,28
1751460500.20646,30,83,98,328,644,180,92,27
1751460500.2343864,31,71,76,299,647,166,114,27
1751460500.2662742,30,64,82,298,643,174,101,26
1751460500.287245,28,62,84,275,685,167,108,26
1751460500.3171377,28,60,72,312,668,181,92,27
1751460500.3400772,36,66,77,297,703,177,94,29
1751460500.369027,40,113,117,298,666,153,78,29
1751460500.4069245,41,114,126,316,656,169,102,29
1751460500.4298368,42,119,149,327,662,163,103,30
1751460500.4523518,41,108,161,366,769,170,104,28
1751460500.4812741,43,85,149,368,731,158,106,32
1751460500.5121925,42,89,150,352,782,170,104,31
1751460500.5341344,39,82,133,337,739,166,113,34
1751460500.564053,35,75,97,344,754,152,162,38
1751460500.5949721,34,69,102,393,835,153,158,37
1751460500.624917,34,68,127,505,912,235,190,42
1751460500.6468327,32,65,145,490,936,259,199,41
1751460500.6767511,32,52,148,518,1006,312,185,40
1751460500.706699,37,53,166,544,1028,384,214,43
1751460500.7296238,43,61,195,518,899,410,210,54
1751460500.7675362,43,62,221,489,811,390,182,58
1751460500.7974606,44,64,224,488,774,355,172,62
1751460500.8263788,35,54,193,542,786,266,162,51
1751460500.849321,37,62,170,583,826,252,167,52
1751460500.8722293,39,70,178,569,789,260,165,47
1751460500.8941705,39,76,173,562,813,285,151,40
1751460500.9241188,41,73,158,465,802,291,151,36
1751460500.9563754,41,73,143,425,800,289,148,39
1751460500.9833314,43,78,205,528,805,310,143,45
1751460501.0072672,44,78,203,493,816,292,137,47
1751460501.0371604,46,84,218,559,794,357,145,54
1751460501.067108,41,66,197,588,857,422,146,52
1751460501.0900187,44,65,182,597,791,392,139,53
1751460501.126947,38,61,182,710,888,422,106,44
1751460501.1498895,40,60,178,771,920,401,116,45
1751460501.1877882,36,61,153,674,888,468,151,36
1751460501.2336338,41,67,161,559,922,450,152,34
1751460501.2625585,42,81,150,536,906,457,159,39
1751460501.2855222,47,85,153,562,893,372,124,40
1751460501.314418,44,117,181,556,852,341,131,39
1751460501.3373568,46,114,185,499,758,292,134,33
1751460501.3673093,40,114,185,405,711,241,143,33
1751460501.3971975,37,128,180,459,776,229,151,33
1751460501.4271178,35,99,145,435,641,219,143,32
1751460501.4490237,35,95,132,394,553,206,148,32
1751460501.4869225,35,71,132,341,547,216,132,33
1751460501.5098338,33,68,129,353,560,251,143,33
1751460501.5547402,33,71,130,363,609,228,141,34
1751460501.591616,34,69,114,403,582,221,135,34
1751460501.6374931,31,57,125,414,572,195,127,30
1751460501.6743937,32,59,142,415,561,200,158,33
1751460501.7123246,31,53,107,377,625,248,167,35
1751460501.7572038,28,66,129,394,788,279,136,31
1751460501.7861226,29,68,127,420,814,243,146,30
1751460501.8090613,29,68,131,430,764,256,148,31
1751460501.8319721,27,66,129,461,714,245,153,32
1751460501.8708963,31,48,117,439,753,251,115,34
1751460501.8998199,30,51,115,399,714,260,117,32
1751460501.9307096,34,51,112,401,847,278,143,29
1751460501.9526794,33,56,129,406,745,291,138,31
1751460501.9736211,33,60,130,385,690,287,132,29
1751460502.0114934,40,78,134,479,706,322,110,31
1751460502.035429,35,87,152,503,711,322,146,36
1751460502.0713327,37,95,140,491,700,298,182,35
1751460502.0938392,39,101,135,434,722,325,183,38
1751460502.1307766,40,90,144,324,609,284,147,37
1751460502.1537085,39,107,154,321,643,304,119,38
1751460502.177618,42,140,202,365,646,321,112,43
1751460502.2138057,39,147,234,422,582,267,124,41
1751460502.2606492,43,146,238,397,511,281,113,40
1751460502.3145392,48,111,188,368,622,251,151,38
1751460502.3414335,47,111,175,460,609,202,148,34
1751460502.3803306,42,113,137,436,663,176,116,28
1751460502.402272,42,110,137,417,554,160,90,27
1751460502.4262064,45,121,150,313,483,152,87,31
1751460502.4551291,43,107,144,328,528,124,85,32
1751460502.5149693,34,102,126,290,512,138,112,34
1751460502.5379083,32,87,114,232,617,141,139,27
1751460502.573812,35,85,125,235,634,133,138,26
1751460502.6186922,31,65,99,256,623,215,130,24
1751460502.6506379,28,52,97,283,668,231,135,27
1751460502.6715505,32,52,97,306,600,239,157,27
1751460502.700993,33,56,115,389,723,197,141,28
1751460502.7328994,37,68,132,377,703,214,133,37
1751460502.7538428,36,69,136,420,808,256,149,34
1751460502.798724,33,66,127,423,728,267,166,38
1751460502.8306382,35,67,110,488,815,264,155,32
1751460502.851582,36,69,111,453,737,213,169,33
1751460502.8735232,35,66,105,425,737,219,160,38
1751460502.8984563,35,65,94,409,774,209,152,37
1751460502.9333632,35,51,102,412,670,176,157,37
1751460502.9802685,37,67,129,408,595,197,158,36
1751460503.0011828,35,73,142,403,659,194,161,34
1751460503.0311017,31,70,141,334,747,209,182,32
1751460503.0630171,29,71,141,329,791,195,160,35
1751460503.0909424,26,47,99,349,774,209,126,30
1751460503.1138806,25,46,89,331,744,218,121,27
1751460503.145796,25,43,75,362,677,216,77,27
1751460503.1747177,31,47,82,351,555,204,50,26
1751460503.227577,35,57,100,367,549,199,40,30
1751460503.257528,38,74,140,348,646,226,121,33
1751460503.2943983,38,80,145,359,694,211,154,33
1751460503.3403187,43,133,167,378,733,219,178,35
1751460503.3701947,40,152,145,347,722,198,164,34
1751460503.3931336,39,150,143,336,732,196,157,35
1751460503.4210587,37,144,155,323,656,215,166,34
1751460503.4529734,39,147,149,348,595,225,180,33
1751460503.4739184,44,126,159,374,606,221,183,35
1751460503.503838,44,127,153,397,564,218,175,33
1751460503.5347552,42,97,145,424,762,206,160,32
1751460503.5636783,47,125,162,402,781,191,98,33
1751460503.5935972,44,131,179,291,753,183,152,38
1751460503.6175332,40,132,178,179,702,177,150,35
1751460503.6534698,33,91,141,238,645,197,151,38
1751460503.6764078,33,73,108,278,687,211,176,40
1751460503.7003398,35,64,103,350,759,218,150,37
1751460503.7362478,37,53,111,410,728,249,151,36
1751460503.7741463,44,69,134,484,656,249,141,42
1751460503.7960575,42,68,137,459,645,274,126,42
1751460503.818995,41,66,133,475,703,274,124,42
1751460503.8499389,39,68,145,482,704,245,163,41
1751460503.8731518,40,68,154,578,867,242,163,43
1751460503.8950949,40,78,155,599,814,241,181,45
1751460503.9240158,42,86,184,642,787,226,190,47
1751460503.953454,42,81,170,542,814,224,171,43
1751460503.9773898,35,80,164,522,781,199,184,39
1751460504.0132937,40,68,158,551,888,226,194,38
1751460504.036234,39,71,175,543,879,288,174,40
1751460504.081112,40,69,173,613,811,360,156,42
1751460504.1130538,36,77,157,501,668,333,153,38
1751460504.1339707,39,77,155,585,724,327,161,40
1751460504.172866,43,73,144,494,724,282,166,44
1751460504.2024863,49,71,158,526,961,340,174,51
1751460504.2323747,51,78,157,555,945,322,176,50
1751460504.2553134,48,81,157,575,940,318,223,48
1751460504.2832382,51,89,156,625,899,304,210,46
1751460504.315535,47,100,158,570,788,287,228,40
1751460504.3364794,47,109,156,525,861,276,233,40
1751460504.373377,47,156,204,415,800,252,197,39
1751460504.3973138,56,170,220,429,919,253,188,43
1751460504.419253,56,177,227,393,895,217,181,48
1751460504.4561548,58,168,230,522,913,237,174,50
1751460504.4800634,54,145,193,510,912,239,201,51
1751460504.5164783,46,109,179,542,780,258,180,43
1751460504.5384192,45,117,194,488,737,232,191,39
1751460504.5623562,45,126,189,442,684,242,206,40
1751460504.607235,44,122,177,481,814,268,172,41
1751460504.6451368,44,112,158,504,833,343,160,48
1751460504.675054,42,75,153,512,788,345,125,50
1751460504.7037947,41,82,157,477,740,349,147,49
1751460504.727251,39,79,125,485,828,324,157,43
1751460504.7581677,52,99,171,592,754,357,213,52
1751460504.7871218,52,98,183,609,932,380,210,50
1751460504.8160725,57,98,206,636,944,344,230,58
1751460504.8400068,52,89,204,555,962,304,209,55
1751460504.8759117,48,72,168,529,862,281,210,51
1751460504.9069765,50,78,195,474,920,294,202,47
1751460504.9378932,48,66,177,538,947,326,169,43
1751460504.9584172,46,63,175,503,935,331,151,41
1751460504.9962888,38,54,128,565,917,302,161,35
1751460505.0262413,37,56,116,537,856,268,162,36
1751460505.0561557,39,66,153,606,876,280,181,38
1751460505.0860765,40,63,158,600,855,292,170,37
1751460505.1159966,37,60,154,550,798,288,164,37
1751460505.139904,35,55,144,548,776,264,155,39
1751460505.1628437,38,52,128,617,811,267,146,40
1751460505.1997437,38,57,158,616,767,272,142,39
1751460505.229664,44,67,163,660,777,275,135,47
1751460505.2585866,43,63,149,612,761,277,150,47
1751460505.2825253,42,60,126,573,777,259,167,49
1751460505.312444,42,63,121,557,742,267,185,54
1751460505.3354135,38,60,127,518,684,245,171,42
1751460505.3633075,36,64,129,448,713,258,174,45
1751460505.3946874,38,66,130,484,715,260,173,45
1751460505.416653,35,59,106,406,753,267,171,41
1751460505.4465468,35,52,105,369,721,310,157,43
1751460505.477464,45,81,142,381,672,311,137,42
1751460505.5063853,57,124,138,394,708,308,171,41
1751460505.536306,59,145,157,504,750,268,174,41
1751460505.5602431,57,146,157,483,764,261,173,38
1751460505.5891638,54,142,138,466,787,241,176,38
